CommitId;RefactoringType;RefactoringDetail
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Attribute;Push Down Attribute	protected mHighlightFullBarEnabled : boolean from class com.github.mikephil.charting.charts.BarLineChartBase to class com.github.mikephil.charting.charts.BarChart
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Attribute;Push Down Attribute	protected mHighlightFullBarEnabled : boolean from class com.github.mikephil.charting.charts.BarLineChartBase to class com.github.mikephil.charting.charts.CombinedChart
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Method;Push Down Method	public setHighlightFullBarEnabled(enabled boolean) : void from class com.github.mikephil.charting.charts.BarLineChartBase to public setHighlightFullBarEnabled(enabled boolean) : void from class com.github.mikephil.charting.charts.BarChart
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Method;Push Down Method	public setHighlightFullBarEnabled(enabled boolean) : void from class com.github.mikephil.charting.charts.BarLineChartBase to public setHighlightFullBarEnabled(enabled boolean) : void from class com.github.mikephil.charting.charts.CombinedChart
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Method;Push Down Method	public isHighlightFullBarEnabled() : boolean from class com.github.mikephil.charting.charts.BarLineChartBase to public isHighlightFullBarEnabled() : boolean from class com.github.mikephil.charting.charts.BarChart
0eb69d246c567cdefe029a957c0a627504a95073;Push Down Method;Push Down Method	public isHighlightFullBarEnabled() : boolean from class com.github.mikephil.charting.charts.BarLineChartBase to public isHighlightFullBarEnabled() : boolean from class com.github.mikephil.charting.charts.CombinedChart
ded930a2fa99a2e48d86704607d1e19aa60f12b7;Rename Parameter;Rename Parameter	xIndex : float to xValue : float in method public moveViewToX(xValue float) : void in class com.github.mikephil.charting.charts.BarLineChartBase
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Rename Method;Rename Method	public isDrawSliceTextEnabled() : boolean renamed to public isDrawEntryLabelsEnabled() : boolean in class com.github.mikephil.charting.charts.PieChart
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Rename Attribute;Rename Attribute	mDrawXLabels : boolean to mDrawEntryLabels : boolean in class com.github.mikephil.charting.charts.PieChart
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Extract Method;Extract Method	protected drawEntryLabel(c Canvas, label String, x float, y float) : void extracted from public drawValues(c Canvas) : void in class com.github.mikephil.charting.renderer.PieChartRenderer
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Parameterize Variable;Parameterize Variable	labelPtx : float to x : float in method protected drawEntryLabel(c Canvas, label String, x float, y float) : void in class com.github.mikephil.charting.renderer.PieChartRenderer
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Rename Variable;Rename Variable	drawXVals : boolean to drawEntryLabels : boolean in method public drawValues(c Canvas) : void in class com.github.mikephil.charting.renderer.PieChartRenderer
82d5fde6f2e8fc7ef1f90257de3671bac6d2d544;Rename Variable;Rename Variable	drawYVals : boolean to drawValues : boolean in method public drawValues(c Canvas) : void in class com.github.mikephil.charting.renderer.PieChartRenderer
c18a2e270cc5d8cbdc9ca65e3863530d6e02b40e;Extract Variable;Extract Variable	high : Highlight in method protected getHighlightsAtXPos(xVal float, x float, y float) : List<Highlight> from class com.github.mikephil.charting.highlight.ChartHighlighter
8a6139b1fbe77f875a900158087128f691d8a2e9;Change Attribute Type;Change Attribute Type	mDefaultFormatter : ValueFormatter to mDefaultFormatter : DefaultValueFormatter in class com.github.mikephil.charting.charts.Chart
8a6139b1fbe77f875a900158087128f691d8a2e9;Rename Method;Rename Method	protected calculateFormatter(min float, max float) : void renamed to protected setupDefaultFormatter(min float, max float) : void in class com.github.mikephil.charting.charts.Chart
8a6139b1fbe77f875a900158087128f691d8a2e9;Extract Method;Extract Method	public needsFormatter() : boolean extracted from public getValueFormatter() : ValueFormatter in class com.github.mikephil.charting.data.BaseDataSet
8a6139b1fbe77f875a900158087128f691d8a2e9;Extract Method;Extract Method	public setup(digits int) : void extracted from public DefaultValueFormatter(digits int) in class com.github.mikephil.charting.formatter.DefaultValueFormatter
84160773ed0960303566da571e3cba0bc89a3908;Rename Parameter;Rename Parameter	xIndex : int to x : float in method public highlightValue(x float, dataSetIndex int) : void in class com.github.mikephil.charting.charts.Chart
84160773ed0960303566da571e3cba0bc89a3908;Change Parameter Type;Change Parameter Type	xIndex : int to x : float in method public highlightValue(x float, dataSetIndex int) : void in class com.github.mikephil.charting.charts.Chart
84160773ed0960303566da571e3cba0bc89a3908;Change Return Type;Change Return Type	List<ChartData> to List<BarLineScatterCandleBubbleData> in method public getAllData() : List<BarLineScatterCandleBubbleData> in class com.github.mikephil.charting.data.CombinedData
84160773ed0960303566da571e3cba0bc89a3908;Change Return Type;Change Return Type	ChartData to BarLineScatterCandleBubbleData in method public getDataByIndex(index int) : BarLineScatterCandleBubbleData in class com.github.mikephil.charting.data.CombinedData
84160773ed0960303566da571e3cba0bc89a3908;Change Variable Type;Change Variable Type	dataObjects : List<ChartData> to dataObjects : List<BarLineScatterCandleBubbleData> in method public getEntryForHighlight(highlight Highlight) : Entry in class com.github.mikephil.charting.data.CombinedData
84160773ed0960303566da571e3cba0bc89a3908;Change Variable Type;Change Variable Type	data : List<ChartData> to data : List<BarLineScatterCandleBubbleData> in method public getAllData() : List<BarLineScatterCandleBubbleData> in class com.github.mikephil.charting.data.CombinedData
84160773ed0960303566da571e3cba0bc89a3908;Change Variable Type;Change Variable Type	dataObjects : List<ChartData> to dataObjects : List<BarLineScatterCandleBubbleData> in method protected getHighlightsAtXPos(xVal float, x float, y float) : List<Highlight> in class com.github.mikephil.charting.highlight.CombinedHighlighter
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Variable Type;Change Variable Type	shapes : ScatterShape[] to shapes : String[] in method protected generateScatterData(dataSets int, range float, count int) : ScatterData in class com.xxmassdeveloper.mpchartexample.fragments.SimpleFragment
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Attribute Type;Change Attribute Type	mScatterShape : ScatterShape to mScatterShape : String in class com.github.mikephil.charting.data.ScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Return Type;Change Return Type	ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.data.ScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Parameter Type;Change Parameter Type	shape : ScatterShape to shape : String in method public setScatterShape(shape String) : void in class com.github.mikephil.charting.data.ScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Attribute Type;Change Attribute Type	mScatterShape : ScatterChart.ScatterShape to mScatterShape : String in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Return Type;Change Return Type	ScatterChart.ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Parameter Type;Change Parameter Type	shape : ScatterChart.ScatterShape to shape : String in method public setScatterShape(shape String) : void in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
9b2882e06d1a75376d2e4b3055d716d0876fa832;Change Return Type;Change Return Type	ScatterChart.ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.interfaces.datasets.IScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Variable Type;Change Variable Type	shapes : ScatterShape[] to shapes : String[] in method protected generateScatterData(dataSets int, range float, count int) : ScatterData in class com.xxmassdeveloper.mpchartexample.fragments.SimpleFragment
a2e88ebeddd06aaa18042ef287021874035a1653;Change Attribute Type;Change Attribute Type	mScatterShape : ScatterShape to mScatterShape : String in class com.github.mikephil.charting.data.ScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Return Type;Change Return Type	ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.data.ScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Parameter Type;Change Parameter Type	shape : ScatterShape to shape : String in method public setScatterShape(shape String) : void in class com.github.mikephil.charting.data.ScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Attribute Type;Change Attribute Type	mScatterShape : ScatterChart.ScatterShape to mScatterShape : String in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Return Type;Change Return Type	ScatterChart.ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Parameter Type;Change Parameter Type	shape : ScatterChart.ScatterShape to shape : String in method public setScatterShape(shape String) : void in class com.github.mikephil.charting.data.realm.implementation.RealmScatterDataSet
a2e88ebeddd06aaa18042ef287021874035a1653;Change Return Type;Change Return Type	ScatterChart.ScatterShape to String in method public getScatterShape() : String in class com.github.mikephil.charting.interfaces.datasets.IScatterDataSet
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Change Variable Type;Change Variable Type	yVals1 : ArrayList<Entry> to yVals1 : ArrayList<RadarEntry> in method public setData() : void in class com.xxmassdeveloper.mpchartexample.RadarChartActivitry
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Change Variable Type;Change Variable Type	yVals2 : ArrayList<Entry> to yVals2 : ArrayList<RadarEntry> in method public setData() : void in class com.xxmassdeveloper.mpchartexample.RadarChartActivitry
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Extract Variable;Extract Variable	index : int in method public getIndexForAngle(angle float) : int from class com.github.mikephil.charting.charts.RadarChart
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Change Return Type;Change Return Type	DataSet<Entry> to DataSet<RadarEntry> in method public copy() : DataSet<RadarEntry> in class com.github.mikephil.charting.data.RadarDataSet
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Change Parameter Type;Change Parameter Type	yVals : List<Entry> to yVals : List<RadarEntry> in method public RadarDataSet(yVals List<RadarEntry>, label String) in class com.github.mikephil.charting.data.RadarDataSet
5ff8f9609b28af541b074aa3c6bb18e9c4fdfa81;Change Variable Type;Change Variable Type	yVals : List<Entry> to yVals : List<RadarEntry> in method public copy() : DataSet<RadarEntry> in class com.github.mikephil.charting.data.RadarDataSet
8a37bbda380977443fb01043b642c2605eeb4fb7;Inline Variable;Inline Variable	x : float in method public drawHighlighted(c Canvas, indices Highlight[]) : void from class com.github.mikephil.charting.renderer.BarChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Rename Variable;Rename Variable	dataSet : IBubbleDataSet to set : IBubbleDataSet in method public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.BubbleChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Inline Variable;Inline Variable	x : float in method public drawHighlighted(c Canvas, indices Highlight[]) : void from class com.github.mikephil.charting.renderer.CandleStickChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Rename Variable;Rename Variable	px : PointD to pix : PointD in method public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.CandleStickChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Merge Variable;Merge Variable	[x : float, y : float] to e : Entry in method public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.LineChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Extract Variable;Extract Variable	radarData : RadarData in method public drawHighlighted(c Canvas, indices Highlight[]) : void from class com.github.mikephil.charting.renderer.RadarChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Rename Variable;Rename Variable	px : PointD to pix : PointD in method public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.ScatterChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Merge Variable;Merge Variable	[x : float, y : float] to e : Entry in method public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.ScatterChartRenderer
8a37bbda380977443fb01043b642c2605eeb4fb7;Extract And Move Method;Extract And Move Method	protected isInBoundsX(e Entry, set IBarLineScatterCandleBubbleDataSet) : boolean extracted from public drawHighlighted(c Canvas, indices Highlight[]) : void in class com.github.mikephil.charting.renderer.BarChartRenderer & moved to class com.github.mikephil.charting.renderer.BarLineScatterCandleBubbleRenderer
2b886a463e85a0e35e9641b75250b0460b6307c8;Rename Parameter;Rename Parameter	xIndex : int to index : int in method public needsHighlight(index int) : boolean in class com.github.mikephil.charting.charts.PieChart
2b886a463e85a0e35e9641b75250b0460b6307c8;Pull Up Method;Pull Up Method	public getHighlightByTouchPoint(x float, y float) : Highlight from class com.github.mikephil.charting.charts.BarLineChartBase to public getHighlightByTouchPoint(x float, y float) : Highlight from class com.github.mikephil.charting.charts.Chart
0d9c8545f2efe476214096801c72544653a384d3;Change Parameter Type;Change Parameter Type	chart : BarLineScatterCandleBubbleDataProvider to chart : CombinedDataProvider in method public CombinedHighlighter(chart CombinedDataProvider, barChart BarDataProvider) in class com.github.mikephil.charting.highlight.CombinedHighlighter
0d9c8545f2efe476214096801c72544653a384d3;Extract Variable;Extract Variable	dataObject : ChartData in method protected getHighlightsAtXPos(xVal float, x float, y float) : List<Highlight> from class com.github.mikephil.charting.highlight.CombinedHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	List<SelectionDetail> to List<Highlight> in method public getSelectionDetailsAtIndex(xIndex int) : List<Highlight> in class com.github.mikephil.charting.charts.PieRadarChartBase
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	vals : List<SelectionDetail> to vals : List<Highlight> in method public getSelectionDetailsAtIndex(xIndex int) : List<Highlight> in class com.github.mikephil.charting.charts.PieRadarChartBase
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	selectionDetail : SelectionDetail to high : Highlight in method public getHighlight(x float, y float) : Highlight in class com.github.mikephil.charting.highlight.BarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Variable;Rename Variable	selectionDetail : SelectionDetail to high : Highlight in method public getHighlight(x float, y float) : Highlight in class com.github.mikephil.charting.highlight.BarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	SelectionDetail to Highlight in method protected getHighlightForX(xVal float, x float, y float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	protected getSelectionDetail(xVal float, x float, y float) : SelectionDetail renamed to protected getHighlightForX(xVal float, x float, y float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Parameter Type;Change Parameter Type	closestValues : List<SelectionDetail> to closestValues : List<Highlight> in method protected getMinimumDistance(closestValues List<Highlight>, pos float, axis YAxis.AxisDependency) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	List<SelectionDetail> to List<Highlight> in method protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	protected getSelectionDetailsAtXPos(xVal float) : List<SelectionDetail> renamed to protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	SelectionDetail to Highlight in method protected buildHighlight(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	protected getDetail(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : SelectionDetail renamed to protected buildHighlight(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	SelectionDetail to Highlight in method public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Parameter Type;Change Parameter Type	closestValues : List<SelectionDetail> to closestValues : List<Highlight> in method public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	public getClosestSelectionDetailByPixel(closestValues List<SelectionDetail>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : SelectionDetail renamed to public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	detail : SelectionDetail to detail : Highlight in method protected getHighlightForX(xVal float, x float, y float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	sel : SelectionDetail to high : Highlight in method protected getMinimumDistance(closestValues List<Highlight>, pos float, axis YAxis.AxisDependency) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Variable;Rename Variable	sel : SelectionDetail to high : Highlight in method protected getMinimumDistance(closestValues List<Highlight>, pos float, axis YAxis.AxisDependency) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	vals : List<SelectionDetail> to vals : List<Highlight> in method protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	sel : SelectionDetail to high : Highlight in method public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Variable;Rename Variable	sel : SelectionDetail to high : Highlight in method public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	closest : SelectionDetail to closest : Highlight in method public getClosestHighlightByPixel(closestValues List<Highlight>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : Highlight in class com.github.mikephil.charting.highlight.ChartHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	List<SelectionDetail> to List<Highlight> in method protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.CombinedHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	protected getSelectionDetailsAtXPos(xVal float) : List<SelectionDetail> renamed to protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.CombinedHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Inline Method;Inline Method	protected getClosest(x float, y float, highs Highlight...) : Highlight inlined to public getHighlight(x float, y float) : Highlight in class com.github.mikephil.charting.highlight.CombinedHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	vals : List<SelectionDetail> to vals : List<Highlight> in method protected getHighlightsAtXPos(xVal float) : List<Highlight> in class com.github.mikephil.charting.highlight.CombinedHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	SelectionDetail to Highlight in method protected buildHighlight(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : Highlight in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Method;Rename Method	protected getDetail(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : SelectionDetail renamed to protected buildHighlight(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : Highlight in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	selectionDetail : SelectionDetail to high : Highlight in method public getHighlight(x float, y float) : Highlight in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Variable;Rename Variable	selectionDetail : SelectionDetail to high : Highlight in method public getHighlight(x float, y float) : Highlight in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Parameter;Rename Parameter	y : float to y1 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Rename Parameter;Rename Parameter	selY : float to y2 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.HorizontalBarHighlighter
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	valsAtIndex : List<SelectionDetail> to valsAtIndex : List<Highlight> in method public onSingleTapUp(e MotionEvent) : boolean in class com.github.mikephil.charting.listener.PieRadarChartTouchListener
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Parameter Type;Change Parameter Type	valsAtIndex : List<SelectionDetail> to valsAtIndex : List<Highlight> in method public getClosestDataSetIndexByValue(valsAtIndex List<Highlight>, value float, axis AxisDependency) : int in class com.github.mikephil.charting.utils.Utils
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Return Type;Change Return Type	SelectionDetail to Highlight in method public getClosestSelectionDetailByValue(valsAtIndex List<Highlight>, value float, axis AxisDependency) : Highlight in class com.github.mikephil.charting.utils.Utils
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Parameter Type;Change Parameter Type	valsAtIndex : List<SelectionDetail> to valsAtIndex : List<Highlight> in method public getClosestSelectionDetailByValue(valsAtIndex List<Highlight>, value float, axis AxisDependency) : Highlight in class com.github.mikephil.charting.utils.Utils
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	closest : SelectionDetail to closest : Highlight in method public getClosestSelectionDetailByValue(valsAtIndex List<Highlight>, value float, axis AxisDependency) : Highlight in class com.github.mikephil.charting.utils.Utils
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Change Variable Type;Change Variable Type	sel : SelectionDetail to sel : Highlight in method public getClosestSelectionDetailByValue(valsAtIndex List<Highlight>, value float, axis AxisDependency) : Highlight in class com.github.mikephil.charting.utils.Utils
4b00e83479c1ed28b5a80b514a58331c9c07cc67;Extract And Move Method;Extract And Move Method	public setDataIndex(mDataIndex int) : void extracted from protected getSelectionDetailsAtXPos(xVal float) : List<SelectionDetail> in class com.github.mikephil.charting.highlight.CombinedHighlighter & moved to class com.github.mikephil.charting.highlight.Highlight
f283de16983595235c4efc213f88f927adb7f383;Extract Method;Extract Method	protected getData() : BarLineScatterCandleBubbleData extracted from protected getSelectionDetailsAtXPos(xVal float) : List<SelectionDetail> in class com.github.mikephil.charting.highlight.ChartHighlighter
c28b41b05ed9d22aaac4816eccd46602cf3803dd;Change Attribute Type;Change Attribute Type	mHighlighter : ChartHighlighter to mHighlighter : Highlighter in class com.github.mikephil.charting.charts.Chart
c28b41b05ed9d22aaac4816eccd46602cf3803dd;Change Return Type;Change Return Type	ChartHighlighter to Highlighter in method public getHighlighter() : Highlighter in class com.github.mikephil.charting.charts.Chart
c28b41b05ed9d22aaac4816eccd46602cf3803dd;Extract Interface;Extract Interface	com.github.mikephil.charting.highlight.Highlighter from classes [com.github.mikephil.charting.highlight.ChartHighlighter]
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	x : float to x1 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.BarHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	selX : float to x2 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.BarHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	valsAtIndex : List<SelectionDetail> to closestValues : List<SelectionDetail> in method protected getMinimumDistance(closestValues List<SelectionDetail>, pos float, axis YAxis.AxisDependency) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	valsAtIndex : List<SelectionDetail> to closestValues : List<SelectionDetail> in method public getClosestSelectionDetailByPixel(closestValues List<SelectionDetail>, x float, y float, axis YAxis.AxisDependency, minSelectionDistance float) : SelectionDetail in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Method;Rename Method	protected getSelectionDetailsAtIndex(xVal float) : List<SelectionDetail> renamed to protected getSelectionDetailsAtXPos(xVal float) : List<SelectionDetail> in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Method;Rename Method	protected getDetails(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : SelectionDetail renamed to protected getDetail(set IDataSet, dataSetIndex int, xVal float, rounding DataSet.Rounding) : SelectionDetail in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Variable;Rename Variable	valsAtIndex : List<SelectionDetail> to closestValues : List<SelectionDetail> in method protected getSelectionDetail(xVal float, x float, y float) : SelectionDetail in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Variable;Rename Variable	leftdist : float to leftAxisMinDist : float in method protected getSelectionDetail(xVal float, x float, y float) : SelectionDetail in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Variable;Rename Variable	rightdist : float to rightAxisMinDist : float in method protected getSelectionDetail(xVal float, x float, y float) : SelectionDetail in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Variable;Rename Variable	cdistance : float to tempDistance : float in method protected getMinimumDistance(closestValues List<SelectionDetail>, pos float, axis YAxis.AxisDependency) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	x : float to x1 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	selX : float to x2 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	y : float to y1 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
82ca5e7e91fec244dc33c35650c9abf4d73f3c7a;Rename Parameter;Rename Parameter	selY : float to y2 : float in method protected getDistance(x1 float, y1 float, x2 float, y2 float) : float in class com.github.mikephil.charting.highlight.ChartHighlighter
