CommitId;RefactoringType;RefactoringDetail
62a888101db1cc34c4bd280abea18964ec0685b1;Extract Method;Extract Method	private isLongTimeUnitBased(method Method) : boolean extracted from private isTimed(method Method) : boolean in class com.google.common.util.concurrent.GeneratedMonitorTest
57e4b6d560874946d7142103386f7f17384e1708;Extract Method;Extract Method	private constructUnknownDuplication(n int, elements Object...) : ImmutableSet<E> extracted from public copyOf(elements Collection<? extends E>) : ImmutableSet<E> in class com.google.common.collect.ImmutableSet
57e4b6d560874946d7142103386f7f17384e1708;Extract Method;Extract Method	private constructUnknownDuplication(n int, elements Object...) : ImmutableSet<E> extracted from public copyOf(elements E[]) : ImmutableSet<E> in class com.google.common.collect.ImmutableSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	capacity : int to expectedSize : int in method package CompactHashMap(expectedSize int) in class com.google.common.collect.CompactHashMap
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Variable;Extract Variable	oldCapacity : int in method public put(key K, value V) : V from class com.google.common.collect.CompactHashMap
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Method;Rename Method	package moveEntry(dstIndex int) : void renamed to package moveLastEntry(dstIndex int) : void in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Variable;Extract Variable	oldCapacity : int in method public add(object E) : boolean from class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Variable;Rename Variable	oldSize : int to oldCapacity : int in method package resizeEntries(newCapacity int) : void in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Variable;Rename Variable	index : int to currentIndex : int in method public iterator() : Iterator<E> in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	entryIndex : int to entry : int in method package getSuccessor(entry int) : int in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Method;Rename Method	private succeeds(pred int, succ int) : void renamed to private setSucceeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Method;Extract Method	private setSuccessor(entry int, succ int) : void extracted from private succeeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	pred : int to entry : int in method private setSuccessor(entry int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Method;Extract Method	private setPredecessor(entry int, pred int) : void extracted from private succeeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	capacity : int to expectedSize : int in method package CompactHashMap(expectedSize int) in class com.google.common.collect.CompactHashMap
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Variable;Extract Variable	oldCapacity : int in method public put(key K, value V) : V from class com.google.common.collect.CompactHashMap
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Method;Rename Method	package moveEntry(dstIndex int) : void renamed to package moveLastEntry(dstIndex int) : void in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Variable;Extract Variable	oldCapacity : int in method public add(object E) : boolean from class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Variable;Rename Variable	oldSize : int to oldCapacity : int in method package resizeEntries(newCapacity int) : void in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Variable;Rename Variable	index : int to currentIndex : int in method public iterator() : Iterator<E> in class com.google.common.collect.CompactHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	entryIndex : int to entry : int in method package getSuccessor(entry int) : int in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Method;Rename Method	private succeeds(pred int, succ int) : void renamed to private setSucceeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Method;Extract Method	private setSuccessor(entry int, succ int) : void extracted from private succeeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Rename Parameter;Rename Parameter	pred : int to entry : int in method private setSuccessor(entry int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
c86ee2657ba63f8d0feb4bb2cedf140a1a48cfab;Extract Method;Extract Method	private setPredecessor(entry int, pred int) : void extracted from private succeeds(pred int, succ int) : void in class com.google.common.collect.CompactLinkedHashSet
35c85d27c510552807b8ec643f897497e893e0e2;Extract Class;Extract Class	com.google.common.graph.ImmutableValueGraphTest from class com.google.common.graph.ImmutableGraphTest
35c85d27c510552807b8ec643f897497e893e0e2;Extract Class;Extract Class	com.google.common.graph.ImmutableValueGraphTest from class com.google.common.graph.ImmutableGraphTest
35c85d27c510552807b8ec643f897497e893e0e2;Move Method;Move Method	public immutableValueGraph() : void from class com.google.common.graph.ImmutableGraphTest to public immutableValueGraph() : void from class com.google.common.graph.ImmutableValueGraphTest
35c85d27c510552807b8ec643f897497e893e0e2;Move Method;Move Method	public copyOfImmutableValueGraph_optimized() : void from class com.google.common.graph.ImmutableGraphTest to public copyOfImmutableValueGraph_optimized() : void from class com.google.common.graph.ImmutableValueGraphTest
35c85d27c510552807b8ec643f897497e893e0e2;Move Method;Move Method	public immutableValueGraph() : void from class com.google.common.graph.ImmutableGraphTest to public immutableValueGraph() : void from class com.google.common.graph.ImmutableValueGraphTest
35c85d27c510552807b8ec643f897497e893e0e2;Move Method;Move Method	public copyOfImmutableValueGraph_optimized() : void from class com.google.common.graph.ImmutableGraphTest to public copyOfImmutableValueGraph_optimized() : void from class com.google.common.graph.ImmutableValueGraphTest
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Attribute Type;Change Attribute Type	keyHashTable : int[] to keyHashTable : Object in class com.google.common.collect.RegularImmutableBiMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Parameter Type;Change Parameter Type	valueHashTable : int[] to valueHashTable : Object in method private RegularImmutableBiMap(valueHashTable Object, alternatingKeysAndValues Object[], size int, inverse RegularImmutableBiMap<V,K>) in class com.google.common.collect.RegularImmutableBiMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Variable Type;Change Variable Type	valueHashTable : int[] to valueHashTable : Object in method package RegularImmutableBiMap(alternatingKeysAndValues Object[], size int) in class com.google.common.collect.RegularImmutableBiMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Attribute Type;Change Attribute Type	ABSENT : int to ABSENT : byte in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Attribute Type;Change Attribute Type	hashTable : int[] to hashTable : Object in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Return Type;Change Return Type	int[] to Object in method package createHashTable(alternatingKeysAndValues Object[], n int, tableSize int, keyOffset int) : Object in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Parameter Type;Change Parameter Type	hashTable : int[] to hashTable : Object in method private RegularImmutableMap(hashTable Object, alternatingKeysAndValues Object[], size int) in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Rename Parameter;Rename Parameter	hashTable : int[] to hashTableObject : Object in method package get(hashTableObject Object, alternatingKeysAndValues Object[], size int, keyOffset int, key Object) : Object in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Parameter Type;Change Parameter Type	hashTable : int[] to hashTableObject : Object in method package get(hashTableObject Object, alternatingKeysAndValues Object[], size int, keyOffset int, key Object) : Object in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Extract Method;Extract Method	private duplicateKeyException(key Object, value Object, alternatingKeysAndValues Object[], previousKeyIndex int) : IllegalArgumentException extracted from package createHashTable(alternatingKeysAndValues Object[], n int, tableSize int, keyOffset int) : int[] in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Parameterize Variable;Parameterize Variable	previous : int to previousKeyIndex : int in method private duplicateKeyException(key Object, value Object, alternatingKeysAndValues Object[], previousKeyIndex int) : IllegalArgumentException in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Change Variable Type;Change Variable Type	hashTable : int[] to hashTable : Object in method package create(n int, alternatingKeysAndValues Object[]) : RegularImmutableMap<K,V> in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Rename Variable;Rename Variable	previous : int to previousKeyIndex : int in method package createHashTable(alternatingKeysAndValues Object[], n int, tableSize int, keyOffset int) : Object in class com.google.common.collect.RegularImmutableMap
8d76ceb557d1fc9551f00dd4713670806c7f4732;Rename Variable;Rename Variable	index : int to keyIndex : int in method package get(hashTableObject Object, alternatingKeysAndValues Object[], size int, keyOffset int, key Object) : Object in class com.google.common.collect.RegularImmutableMap
be92294be598b9b6ff0bd1cae3335759dafcb534;Rename Parameter;Rename Parameter	expectedSize : int to capacity : int in method package CompactHashMap(capacity int, loadFactor float) in class com.google.common.collect.CompactHashMap
be92294be598b9b6ff0bd1cae3335759dafcb534;Rename Parameter;Rename Parameter	expectedSize : int to capacity : int in method package CompactHashMap(capacity int, loadFactor float) in class com.google.common.collect.CompactHashMap
84fee435a1eb130239a8c0f7972541aff5c438f6;Rename Parameter;Rename Parameter	stream : ObjectInputStream to unused : ObjectInputStream in method private readObject(unused ObjectInputStream) : void in class com.google.common.collect.ImmutableSortedSet
84fee435a1eb130239a8c0f7972541aff5c438f6;Rename Parameter;Rename Parameter	stream : ObjectInputStream to unused : ObjectInputStream in method private readObject(unused ObjectInputStream) : void in class com.google.common.collect.ImmutableSortedSet
5f47d39fcf83daad916466f3bd1180150cbbe2d9;Extract And Move Method;Extract And Move Method	package checkNoDuplicate(rowKey R, columnKey C, existingValue V, newValue V) : void extracted from package DenseImmutableTable(cellList ImmutableList<Cell<R,C,V>>, rowSpace ImmutableSet<R>, columnSpace ImmutableSet<C>) in class com.google.common.collect.DenseImmutableTable & moved to class com.google.common.collect.RegularImmutableTable
5f47d39fcf83daad916466f3bd1180150cbbe2d9;Extract And Move Method;Extract And Move Method	package checkNoDuplicate(rowKey R, columnKey C, existingValue V, newValue V) : void extracted from package DenseImmutableTable(cellList ImmutableList<Cell<R,C,V>>, rowSpace ImmutableSet<R>, columnSpace ImmutableSet<C>) in class com.google.common.collect.DenseImmutableTable & moved to class com.google.common.collect.RegularImmutableTable
addd09ad01d7dbe7d5a72a1c5b949c3e08571910;Extract Variable;Extract Variable	state : Runnable in method public run() : void from class com.google.common.util.concurrent.InterruptibleTask
addd09ad01d7dbe7d5a72a1c5b949c3e08571910;Extract Variable;Extract Variable	state : Runnable in method public run() : void from class com.google.common.util.concurrent.InterruptibleTask
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public addEdge_existingNodes() : void renamed to public putEdge_existingNodes() : void in class com.google.common.graph.AbstractDirectedGraphTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public addEdge_existingEdgeBetweenSameNodes() : void renamed to public hasEdgeConnecting_backwards() : void in class com.google.common.graph.AbstractDirectedGraphTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public endpointPair_containment() : void renamed to public endpointPair_undirected_contains() : void in class com.google.common.graph.EndpointPairTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Extract Method;Extract Method	protected hasEdgeConnecting_internal(nodeU N, nodeV N) : boolean extracted from public hasEdgeConnecting(nodeU N, nodeV N) : boolean in class com.google.common.graph.ConfigurableValueGraph
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Extract Method;Extract Method	protected edgeValueOrDefault_internal(nodeU N, nodeV N, defaultValue V) : V extracted from public edgeValueOrDefault(nodeU N, nodeV N, defaultValue V) : V in class com.google.common.graph.ConfigurableValueGraph
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public addEdge_existingNodes() : void renamed to public putEdge_existingNodes() : void in class com.google.common.graph.AbstractDirectedGraphTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public addEdge_existingEdgeBetweenSameNodes() : void renamed to public hasEdgeConnecting_backwards() : void in class com.google.common.graph.AbstractDirectedGraphTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Rename Method;Rename Method	public endpointPair_containment() : void renamed to public endpointPair_undirected_contains() : void in class com.google.common.graph.EndpointPairTest
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Extract Method;Extract Method	protected hasEdgeConnecting_internal(nodeU N, nodeV N) : boolean extracted from public hasEdgeConnecting(nodeU N, nodeV N) : boolean in class com.google.common.graph.ConfigurableValueGraph
af3ee1c5986005e4fdeec6e3430d8d63316bee6b;Extract Method;Extract Method	protected edgeValueOrDefault_internal(nodeU N, nodeV N, defaultValue V) : V extracted from public edgeValueOrDefault(nodeU N, nodeV N, defaultValue V) : V in class com.google.common.graph.ConfigurableValueGraph
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Parameter;Rename Parameter	returnType : Class<?> to type : TypeToken<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Change Parameter Type;Change Parameter Type	returnType : Class<?> to type : TypeToken<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Parameter;Rename Parameter	theClass : Class<T> to type : TypeToken<T> in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Change Parameter Type;Change Parameter Type	theClass : Class<T> to type : TypeToken<T> in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Variable;Rename Variable	returnType : Class<?> to rawType : Class<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Variable;Rename Variable	parameters : Object[] to args : Object[] in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Parameter;Rename Parameter	returnType : Class<?> to type : TypeToken<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Change Parameter Type;Change Parameter Type	returnType : Class<?> to type : TypeToken<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Parameter;Rename Parameter	theClass : Class<T> to type : TypeToken<T> in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Change Parameter Type;Change Parameter Type	theClass : Class<T> to type : TypeToken<T> in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Variable;Rename Variable	returnType : Class<?> to rawType : Class<?> in method private getDefaultValue(type TypeToken<?>) : Object in class com.google.common.collect.ForwardingMapTest
f6d4417f0f9271e49eb3db82d0e1d348469f61e8;Rename Variable;Rename Variable	parameters : Object[] to args : Object[] in method private callAllPublicMethods(type TypeToken<T>, object T) : void in class com.google.common.collect.ForwardingMapTest
0743f9aeb96cccff4b79b2c9935ea1c58e0ccf19;Rename Variable;Rename Variable	listMock : List<Integer> to listIteratorOnlyList : List<Integer> in method public testTransformedSequentialIterationUsesBackingListIterationOnly() : void in class com.google.common.collect.ListsTest
0743f9aeb96cccff4b79b2c9935ea1c58e0ccf19;Rename Variable;Rename Variable	listMock : List<Integer> to listIteratorOnlyList : List<Integer> in method public testTransformedSequentialIterationUsesBackingListIterationOnly() : void in class com.google.common.collect.ListsTest
b62d52926b904a8def90fd427acad53d79fa0e9f;Extract Superclass;Extract Superclass	com.google.common.util.concurrent.internal.InternalFutureFailureAccess from classes [com.google.common.util.concurrent.AbstractFuture, com.google.common.util.concurrent.AbstractFuture, com.google.common.util.concurrent.AbstractFuture]
326562f3d22bf0864a1f8264f1720c5a96984243;Rename Method;Rename Method	public testSetFuture_misbehavingFuture() : void renamed to public testSetFuture_misbehavingFutureThrows() : void in class com.google.common.util.concurrent.AbstractFutureTest
326562f3d22bf0864a1f8264f1720c5a96984243;Rename Method;Rename Method	public testSetFuture_misbehavingFuture() : void renamed to public testSetFuture_misbehavingFutureThrows() : void in class com.google.common.util.concurrent.AbstractFutureTest
ec2dedebfa359991cbcc8750dc62003be63ec6d3;Rename Method;Rename Method	public testSetFuture_misbehavingFutureThrows() : void renamed to public testSetFuture_misbehavingFuture() : void in class com.google.common.util.concurrent.AbstractFutureTest
ec2dedebfa359991cbcc8750dc62003be63ec6d3;Rename Method;Rename Method	public testSetFuture_misbehavingFutureThrows() : void renamed to public testSetFuture_misbehavingFuture() : void in class com.google.common.util.concurrent.AbstractFutureTest
1b12d0f95a409144e78122ffa57a8bcb8daa4d21;Rename Method;Rename Method	public testSetFuture_misbehavingFuture() : void renamed to public testSetFuture_misbehavingFutureThrows() : void in class com.google.common.util.concurrent.AbstractFutureTest
1b12d0f95a409144e78122ffa57a8bcb8daa4d21;Rename Method;Rename Method	public testSetFuture_misbehavingFuture() : void renamed to public testSetFuture_misbehavingFutureThrows() : void in class com.google.common.util.concurrent.AbstractFutureTest
0f8d3608af401d9090642da2b88f9a8b5999ff1f;Extract Superclass;Extract Superclass	com.google.common.util.concurrent.FluentFuture.TrustedFuture from classes [com.google.common.util.concurrent.AbstractCatchingFuture, com.google.common.util.concurrent.AbstractTransformFuture, com.google.common.util.concurrent.TimeoutFuture, com.google.common.util.concurrent.TrustedListenableFutureTask, com.google.common.util.concurrent.AbstractCatchingFuture, com.google.common.util.concurrent.AbstractTransformFuture, com.google.common.util.concurrent.TimeoutFuture, com.google.common.util.concurrent.TrustedListenableFutureTask]
0f8d3608af401d9090642da2b88f9a8b5999ff1f;Extract Interface;Extract Interface	com.google.common.util.concurrent.AbstractFuture.Trusted from classes [com.google.common.util.concurrent.AbstractFuture.TrustedFuture]
0f8d3608af401d9090642da2b88f9a8b5999ff1f;Extract Superclass;Extract Superclass	com.google.common.util.concurrent.FluentFuture.TrustedFuture from classes [com.google.common.util.concurrent.AbstractCatchingFuture, com.google.common.util.concurrent.AbstractTransformFuture, com.google.common.util.concurrent.TimeoutFuture, com.google.common.util.concurrent.TrustedListenableFutureTask, com.google.common.util.concurrent.AbstractCatchingFuture, com.google.common.util.concurrent.AbstractTransformFuture, com.google.common.util.concurrent.TimeoutFuture, com.google.common.util.concurrent.TrustedListenableFutureTask]
e662c3db029d6a6f58052b6d88436ecb89cda348;Extract Method;Extract Method	private isBlocked() : boolean extracted from package awaitWaiting() : void in class com.google.common.util.concurrent.AbstractFutureTest.WaiterThread
e662c3db029d6a6f58052b6d88436ecb89cda348;Extract Method;Extract Method	private isBlocked() : boolean extracted from package awaitWaiting() : void in class com.google.common.util.concurrent.AbstractFutureTest.TimedWaiterThread
e662c3db029d6a6f58052b6d88436ecb89cda348;Change Attribute Type;Change Attribute Type	timer : Future<?> to timer : ScheduledFuture<?> in class com.google.common.util.concurrent.TimeoutFuture
e662c3db029d6a6f58052b6d88436ecb89cda348;Extract Method;Extract Method	private isBlocked() : boolean extracted from package awaitWaiting() : void in class com.google.common.util.concurrent.AbstractFutureTest.WaiterThread
e662c3db029d6a6f58052b6d88436ecb89cda348;Extract Method;Extract Method	private isBlocked() : boolean extracted from package awaitWaiting() : void in class com.google.common.util.concurrent.AbstractFutureTest.TimedWaiterThread
e662c3db029d6a6f58052b6d88436ecb89cda348;Change Attribute Type;Change Attribute Type	timer : Future<?> to timer : ScheduledFuture<?> in class com.google.common.util.concurrent.TimeoutFuture
2fc1819f6fe2fb6169fe3f377db93ca4a425053a;Rename Method;Rename Method	public secondTaskWaitsForFirstEvenIfCancelled() : void renamed to public testSecondTaskWaitsForFirstEvenIfCancelled() : void in class com.google.common.util.concurrent.ExecutionSequencerTest
2fc1819f6fe2fb6169fe3f377db93ca4a425053a;Rename Method;Rename Method	public secondTaskWaitsForFirstEvenIfCancelled() : void renamed to public testSecondTaskWaitsForFirstEvenIfCancelled() : void in class com.google.common.util.concurrent.ExecutionSequencerTest
bd3a4719b8844b3d17b5314f774c866b18ab27a6;Extract Interface;Extract Interface	com.google.common.util.concurrent.AbstractFuture.Trusted from classes [com.google.common.util.concurrent.AbstractFuture.TrustedFuture, com.google.common.util.concurrent.AbstractFuture.TrustedFuture]
bd3a4719b8844b3d17b5314f774c866b18ab27a6;Extract Interface;Extract Interface	com.google.common.util.concurrent.AbstractFuture.Trusted from classes [com.google.common.util.concurrent.AbstractFuture.TrustedFuture, com.google.common.util.concurrent.AbstractFuture.TrustedFuture]
e4474ffb3c8f3568c4197886da98678714132d2a;Extract Interface;Extract Interface	com.google.common.util.concurrent.AbstractFuture.Trusted from classes [com.google.common.util.concurrent.AbstractFuture.TrustedFuture, com.google.common.util.concurrent.AbstractFuture.TrustedFuture]
e4474ffb3c8f3568c4197886da98678714132d2a;Extract Interface;Extract Interface	com.google.common.util.concurrent.AbstractFuture.Trusted from classes [com.google.common.util.concurrent.AbstractFuture.TrustedFuture, com.google.common.util.concurrent.AbstractFuture.TrustedFuture]
591825f50eb7382a85abcc5a69fb77f5f3c843cc;Extract Superclass;Extract Superclass	com.google.common.collect.BaseImmutableMultimap from classes [com.google.common.collect.ImmutableMultimap, com.google.common.collect.ImmutableMultimap]
591825f50eb7382a85abcc5a69fb77f5f3c843cc;Extract Superclass;Extract Superclass	com.google.common.collect.BaseImmutableMultimap from classes [com.google.common.collect.ImmutableMultimap, com.google.common.collect.ImmutableMultimap]
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp1 : HostAndPort to hpNoPort1 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp2 : HostAndPort to hpNoPort2 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp3 : HostAndPort to hpNoPort3 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp4 : HostAndPort to hpWithPort1 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp5 : HostAndPort to hpWithPort3 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp1 : HostAndPort to hpNoPort1 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp2 : HostAndPort to hpNoPort2 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp3 : HostAndPort to hpNoPort3 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp4 : HostAndPort to hpWithPort1 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
34c1616279efe08089960aafd3df486cf8a04820;Rename Variable;Rename Variable	hp5 : HostAndPort to hpWithPort3 : HostAndPort in method public testHashCodeAndEquals() : void in class com.google.common.net.HostAndPortTest
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Rename Parameter;Rename Parameter	raf : RandomAccessFile to file : File in method private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Change Parameter Type;Change Parameter Type	raf : RandomAccessFile to file : File in method private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Rename Method;Rename Method	private map(raf RandomAccessFile, mode MapMode, size long) : MappedByteBuffer renamed to private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Rename Parameter;Rename Parameter	raf : RandomAccessFile to file : File in method private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Change Parameter Type;Change Parameter Type	raf : RandomAccessFile to file : File in method private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
c9add81c4a0139747b23e8bf7054abbfb30b72e9;Rename Method;Rename Method	private map(raf RandomAccessFile, mode MapMode, size long) : MappedByteBuffer renamed to private mapInternal(file File, mode MapMode, size long) : MappedByteBuffer in class com.google.common.io.Files
1b94234578817593da7275fc4afaa88a996355f9;Extract Method;Extract Method	public indexOf(o Object) : int extracted from public contains(o Object) : boolean in class com.google.common.collect.CartesianList
1b94234578817593da7275fc4afaa88a996355f9;Rename Variable;Rename Variable	index : int to axisIndex : int in method public indexOf(o Object) : int in class com.google.common.collect.CartesianList
1b94234578817593da7275fc4afaa88a996355f9;Extract Method;Extract Method	public indexOf(o Object) : int extracted from public contains(o Object) : boolean in class com.google.common.collect.CartesianList
1b94234578817593da7275fc4afaa88a996355f9;Rename Variable;Rename Variable	index : int to axisIndex : int in method public indexOf(o Object) : int in class com.google.common.collect.CartesianList
06aad4c2ba82ebc161a7984bec25f1770b23c42c;Rename Method;Rename Method	private isJdk9() : boolean renamed to private isJdk9OrHigher() : boolean in class com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest
06aad4c2ba82ebc161a7984bec25f1770b23c42c;Rename Method;Rename Method	private isJdk9() : boolean renamed to private isJdk9OrHigher() : boolean in class com.google.common.base.FinalizableReferenceQueueClassLoaderUnloadingTest
0cd4e9faa1360da4a343f84cb275d6eda0c5e732;Rename Parameter;Rename Parameter	blacklist : Set<String> to disallowedClassNames : Set<String> in method private getClassLoader(disallowedClassNames Set<String>) : ClassLoader in class com.google.common.util.concurrent.AbstractFutureFallbackAtomicHelperTest
0cd4e9faa1360da4a343f84cb275d6eda0c5e732;Rename Parameter;Rename Parameter	blacklist : Set<String> to blocklist : Set<String> in method private getClassLoader(blocklist Set<String>) : ClassLoader in class com.google.common.util.concurrent.AggregateFutureStateFallbackAtomicHelperTest
