CommitId;RefactoringType;RefactoringDetail
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Parameterize Variable;Parameterize Variable	weakKeyRef : WeakReference<Key<Integer>> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Extract Method;Extract Method	private awaitClear(ref WeakReference<?>) : void extracted from public testWeakKeySet_integration() : void in class com.google.inject.internal.WeakKeySetTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Change Variable Type;Change Variable Type	weakRef : WeakReference<Injector> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Parameterize Variable;Parameterize Variable	weakRef : WeakReference<Injector> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Inline Method;Inline Method	private validateCreateAStrangeCatAsAnimal(assistedMethod AssistedMethod) : void inlined to private validateVisitor(visitor AssistedInjectSpiVisitor) : void in class com.google.inject.assistedinject.ExtensionSpiTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Change Attribute Type;Change Attribute Type	defaultBinding : Binding<?> to defaultBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Change Attribute Type;Change Attribute Type	actualBinding : Binding<?> to actualBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Rename Method;Rename Method	public testAbsentWithUserBoundValue() : void renamed to public testUsesUserBoundValue() : void in class com.google.inject.multibindings.OptionalBinderTest
9ddd15ac3d03893924c2823861a751ea8cdfe3b0;Rename Method;Rename Method	public testDependencies() : void renamed to public testDependencies_actual() : void in class com.google.inject.multibindings.OptionalBinderTest
94d0a151d43b4f32fdcc6a598ba9edc3ca7c254f;Inline Method;Inline Method	private validateCreateAStrangeCatAsAnimal(assistedMethod AssistedMethod) : void inlined to private validateVisitor(visitor AssistedInjectSpiVisitor) : void in class com.google.inject.assistedinject.ExtensionSpiTest
842f351c4b2b3b0a90d9f3bcf164d8fd19aede6c;Rename Method;Rename Method	public testAbsentWithUserBoundValue() : void renamed to public testUsesUserBoundValue() : void in class com.google.inject.multibindings.OptionalBinderTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction_nullSource() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction_keyOverlap_2x() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testNoEviction_keyOverlap_2x() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction_keyAndSourceOverlap_null() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction_keyAndSourceOverlap_nonNull() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitFullGc() : void extracted from public testEviction_keyOverlap_3x() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitClear(ref WeakReference<?>) : void extracted from public testEviction() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Change Variable Type;Change Variable Type	weakKeyRef : WeakReference<Key<Integer>> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Parameterize Variable;Parameterize Variable	weakKeyRef : WeakReference<Key<Integer>> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitClear(ref WeakReference<?>) : void extracted from public testEviction_nullSource() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Change Variable Type;Change Variable Type	weakKeyRef : WeakReference<Key<Integer>> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Parameterize Variable;Parameterize Variable	weakKeyRef : WeakReference<Key<Integer>> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Extract Method;Extract Method	private awaitClear(ref WeakReference<?>) : void extracted from public testWeakKeySet_integration() : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Change Variable Type;Change Variable Type	weakRef : WeakReference<Injector> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
6ae9ff6c662e979efea1c5f7195c47ef5715b20a;Parameterize Variable;Parameterize Variable	weakRef : WeakReference<Injector> to ref : WeakReference<?> in method private awaitClear(ref WeakReference<?>) : void in class com.google.inject.internal.WeakKeySetTest
c66f08e3d6798e88f35be51679854568f337e7eb;Change Attribute Type;Change Attribute Type	defaultBinding : Binding<?> to defaultBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
c66f08e3d6798e88f35be51679854568f337e7eb;Change Attribute Type;Change Attribute Type	actualBinding : Binding<?> to actualBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
c66f08e3d6798e88f35be51679854568f337e7eb;Rename Method;Rename Method	public testDependencies() : void renamed to public testDependencies_actual() : void in class com.google.inject.multibindings.OptionalBinderTest
8f89a23e16435f81bd4e083185f2f2c5a520f954;Change Attribute Type;Change Attribute Type	defaultBinding : Binding<T> to defaultBinding : Binding<?> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
8f89a23e16435f81bd4e083185f2f2c5a520f954;Change Attribute Type;Change Attribute Type	actualBinding : Binding<T> to actualBinding : Binding<?> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
8f89a23e16435f81bd4e083185f2f2c5a520f954;Rename Method;Rename Method	public testDependencies_actual() : void renamed to public testDependencies() : void in class com.google.inject.multibindings.OptionalBinderTest
9040306545ddd134a8b0ebe97a21b581cc3df962;Change Attribute Type;Change Attribute Type	defaultBinding : Binding<?> to defaultBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
9040306545ddd134a8b0ebe97a21b581cc3df962;Change Attribute Type;Change Attribute Type	actualBinding : Binding<?> to actualBinding : Binding<T> in class com.google.inject.multibindings.OptionalBinder.RealOptionalBinder
9040306545ddd134a8b0ebe97a21b581cc3df962;Rename Method;Rename Method	public testDependencies() : void renamed to public testDependencies_actual() : void in class com.google.inject.multibindings.OptionalBinderTest
76be88e8140f77a25824f5deb67bb13b8e5dabc6;Change Return Type;Change Return Type	Double to Number in method package providerMethod() : Number in class com.google.inject.spi.ProviderMethodsTest.SuperClassModule
76be88e8140f77a25824f5deb67bb13b8e5dabc6;Rename Method;Rename Method	package normalOverrideWithProvides() : Double renamed to package providerMethod() : Number in class com.google.inject.spi.ProviderMethodsTest.SuperClassModule
53a5936f55056dc695c35e6e16233c5b49780ded;Extract Method;Extract Method	private isProvider(method Method) : boolean extracted from public getProviderMethods(binder Binder) : List<ProviderMethod<?>> in class com.google.inject.internal.ProviderMethodsModule
f39b8fdfc5b8d2c1502ac4bfc9601b633284ee07;Rename Method;Rename Method	private assertCookiequality(one Cookie, two Cookie) : void renamed to private assertCookieEquality(one Cookie, two Cookie) : void in class com.google.inject.servlet.ContinuingHttpServletRequestTest
4a4d8257ed41d8e2be03fd59a6c9dcf00c2379de;Rename Method;Rename Method	public testTransferNonHttpRequest_concurrentUseFails() : void renamed to public testTransferNonHttpRequest_concurrentUseBlocks() : void in class com.google.inject.servlet.TransferRequestIntegrationTest
4a4d8257ed41d8e2be03fd59a6c9dcf00c2379de;Change Variable Type;Change Variable Type	e : ExecutionException to e : TimeoutException in method public testTransferNonHttpRequest_concurrentUseBlocks() : void in class com.google.inject.servlet.TransferRequestIntegrationTest
4daa205dc4fe1d339f91155dde65f3941cbd144c;Extract Method;Extract Method	private isEligibleForInjection(method Method, statics boolean) : boolean extracted from private getInjectionPoints(type TypeLiteral<?>, statics boolean, errors Errors) : Set<InjectionPoint> in class com.google.inject.spi.InjectionPoint
4daa205dc4fe1d339f91155dde65f3941cbd144c;Change Parameter Type;Change Parameter Type	clazz : Class to clazz : Class<?> in method private assertPoints(points Iterable<InjectionPoint>, clazz Class<?>, methodNames String...) : void in class com.google.inject.spi.InjectionPointTest
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	paramsToConstructor : Map<ParameterListKey,AssistedConstructor> to paramsToConstructor : Map<ParameterListKey,AssistedConstructor<?>> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	matchingConstructor : AssistedConstructor to matchingConstructor : AssistedConstructor<?> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Rename Parameter;Rename Parameter	o : Object to obj : Object in method public equals(obj Object) : boolean in class com.google.inject.assistedinject.FactoryProvider2
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Parameter Type;Change Parameter Type	typeLiteral : TypeLiteral to typeLiteral : TypeLiteral<?> in method private isTypeNotSpecified(typeLiteral TypeLiteral<?>, ce ConfigurationException) : boolean in class com.google.inject.assistedinject.FactoryProvider2
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Parameter Type;Change Parameter Type	implementation : TypeLiteral<?> to implementation : TypeLiteral<T> in method private findMatchingConstructorInjectionPoint(method Method, returnType Key<?>, implementation TypeLiteral<T>, paramList List<Key<?>>) : InjectionPoint in class com.google.inject.assistedinject.FactoryProvider2
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	annotationType : Class to annotationType : Class<?> in method private removeAssistedDeps(deps Set<Dependency<?>>) : Set<Dependency<?>> in class com.google.inject.assistedinject.FactoryProvider2
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	annotationType : Class to annotationType : Class<?> in method private isInjectorOrAssistedProvider(dependency Dependency<?>) : boolean in class com.google.inject.assistedinject.FactoryProvider2
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	binding : Binding to binding : Binding<?> in method public testFactoryBindingDependencies() : void in class com.google.inject.assistedinject.FactoryModuleBuilderTest
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance to camaroPolicy : AutoInsurance<?> in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProvider2Test
a23bc0e97c2a45f47b55e1cb9a7edb0d41c2ef76;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance to camaroPolicy : AutoInsurance<?> in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProviderTest
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	paramsToConstructor : Map<ParameterListKey,AssistedConstructor<?>> to paramsToConstructor : Map<ParameterListKey,AssistedConstructor> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	matchingConstructor : AssistedConstructor<?> to matchingConstructor : AssistedConstructor in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Rename Parameter;Rename Parameter	obj : Object to o : Object in method public equals(o Object) : boolean in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Parameter Type;Change Parameter Type	typeLiteral : TypeLiteral<?> to typeLiteral : TypeLiteral in method private isTypeNotSpecified(typeLiteral TypeLiteral, ce ConfigurationException) : boolean in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Parameter Type;Change Parameter Type	implementation : TypeLiteral<T> to implementation : TypeLiteral<?> in method private findMatchingConstructorInjectionPoint(method Method, returnType Key<?>, implementation TypeLiteral<?>, paramList List<Key<?>>) : InjectionPoint in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	annotationType : Class<?> to annotationType : Class in method private removeAssistedDeps(deps Set<Dependency<?>>) : Set<Dependency<?>> in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	annotationType : Class<?> to annotationType : Class in method private isInjectorOrAssistedProvider(dependency Dependency<?>) : boolean in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	binding : Binding<?> to binding : Binding in method public getBindingFromNewInjector(method Method, args Object[], data AssistData) : Binding<?> in class com.google.inject.assistedinject.FactoryProvider2
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance<?> to camaroPolicy : AutoInsurance in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProvider2Test
20dd9afe0aa02f92cb642bc0c88f920799e6a7c5;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance<?> to camaroPolicy : AutoInsurance in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProviderTest
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	paramsToConstructor : Map<ParameterListKey,AssistedConstructor> to paramsToConstructor : Map<ParameterListKey,AssistedConstructor<?>> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	matchingConstructor : AssistedConstructor to matchingConstructor : AssistedConstructor<?> in method private createMethodMapping(factoryType TypeLiteral<?>, implementationType TypeLiteral<?>) : Map<Method,AssistedConstructor<?>> in class com.google.inject.assistedinject.FactoryProvider
615f61f109f39b81f1c87b70b24080c578f00c04;Rename Parameter;Rename Parameter	o : Object to obj : Object in method public equals(obj Object) : boolean in class com.google.inject.assistedinject.FactoryProvider2
615f61f109f39b81f1c87b70b24080c578f00c04;Change Parameter Type;Change Parameter Type	typeLiteral : TypeLiteral to typeLiteral : TypeLiteral<?> in method private isTypeNotSpecified(typeLiteral TypeLiteral<?>, ce ConfigurationException) : boolean in class com.google.inject.assistedinject.FactoryProvider2
615f61f109f39b81f1c87b70b24080c578f00c04;Change Parameter Type;Change Parameter Type	implementation : TypeLiteral<?> to implementation : TypeLiteral<T> in method private findMatchingConstructorInjectionPoint(method Method, returnType Key<?>, implementation TypeLiteral<T>, paramList List<Key<?>>) : InjectionPoint in class com.google.inject.assistedinject.FactoryProvider2
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	annotationType : Class to annotationType : Class<?> in method private removeAssistedDeps(deps Set<Dependency<?>>) : Set<Dependency<?>> in class com.google.inject.assistedinject.FactoryProvider2
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	annotationType : Class to annotationType : Class<?> in method private isInjectorOrAssistedProvider(dependency Dependency<?>) : boolean in class com.google.inject.assistedinject.FactoryProvider2
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance to camaroPolicy : AutoInsurance<?> in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProvider2Test
615f61f109f39b81f1c87b70b24080c578f00c04;Change Variable Type;Change Variable Type	camaroPolicy : AutoInsurance to camaroPolicy : AutoInsurance<?> in method public testAssistedFactoryForTypeVariableParameters() : void in class com.google.inject.assistedinject.FactoryProviderTest
628ec00157c3ebcee8eb01537fed11663a45129b;Change Variable Type;Change Variable Type	mapKey : Object to blacklistKey : BlacklistKey in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
628ec00157c3ebcee8eb01537fed11663a45129b;Rename Variable;Rename Variable	mapKey : Object to blacklistKey : BlacklistKey in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
628ec00157c3ebcee8eb01537fed11663a45129b;Rename Attribute;Rename Attribute	backingSet : Map<Object,Multiset<Object>> to backingMap : Map<BlacklistKey,Multiset<Object>> in class com.google.inject.internal.WeakKeySet
628ec00157c3ebcee8eb01537fed11663a45129b;Change Attribute Type;Change Attribute Type	backingSet : Map<Object,Multiset<Object>> to backingMap : Map<BlacklistKey,Multiset<Object>> in class com.google.inject.internal.WeakKeySet
628ec00157c3ebcee8eb01537fed11663a45129b;Rename Parameter;Rename Parameter	mapKey : Object to blacklistKey : BlacklistKey in method package KeyAndSource(blacklistKey BlacklistKey, source Object) in class com.google.inject.internal.WeakKeySet.KeyAndSource
628ec00157c3ebcee8eb01537fed11663a45129b;Change Parameter Type;Change Parameter Type	mapKey : Object to blacklistKey : BlacklistKey in method package KeyAndSource(blacklistKey BlacklistKey, source Object) in class com.google.inject.internal.WeakKeySet.KeyAndSource
628ec00157c3ebcee8eb01537fed11663a45129b;Rename Attribute;Rename Attribute	mapKey : Object to blacklistKey : BlacklistKey in class com.google.inject.internal.WeakKeySet.KeyAndSource
628ec00157c3ebcee8eb01537fed11663a45129b;Change Attribute Type;Change Attribute Type	mapKey : Object to blacklistKey : BlacklistKey in class com.google.inject.internal.WeakKeySet.KeyAndSource
14e2703cd15b0ac745a0df80d25800692d8c727e;Inline Variable;Inline Variable	aProvider : Provider<String> in method protected configure() : void from class com.google.inject.multibindings.MultibinderTest.testModuleOverrideRepeatedInstallsAndMultibindings_toProviderInstance.ab
14e2703cd15b0ac745a0df80d25800692d8c727e;Inline Variable;Inline Variable	bProvider : Provider<String> in method protected configure() : void from class com.google.inject.multibindings.MultibinderTest.testModuleOverrideRepeatedInstallsAndMultibindings_toProviderInstance.ab
c35ebc2ce88fa26e1e36fd1eb806c2206ea98f00;Extract Variable;Extract Variable	servletPath : String in method public getPathInfo() : String from class com.google.inject.servlet.ServletDefinition.doService.request
c35ebc2ce88fa26e1e36fd1eb806c2206ea98f00;Extract Variable;Extract Variable	requestUri : String in method public getPathInfo() : String from class com.google.inject.servlet.ServletDefinition.doService.request
d57f8ece5508afc66c4768396c54b412dc9f2cc2;Change Attribute Type;Change Attribute Type	backingSet : Map<String,Set<Object>> to backingSet : Map<Object,Multiset<Object>> in class com.google.inject.internal.WeakKeySet
d57f8ece5508afc66c4768396c54b412dc9f2cc2;Extract Variable;Extract Variable	convertedSource : Object in method public add(key Key<?>, state State, source Object) : void from class com.google.inject.internal.WeakKeySet
d57f8ece5508afc66c4768396c54b412dc9f2cc2;Change Variable Type;Change Variable Type	k : String to mapKey : Object in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
d57f8ece5508afc66c4768396c54b412dc9f2cc2;Rename Variable;Rename Variable	k : String to mapKey : Object in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
d57f8ece5508afc66c4768396c54b412dc9f2cc2;Change Variable Type;Change Variable Type	sources : Set<Object> to sources : Multiset<Object> in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
c013facb2aa0af03206fd1af2d8314f6a414ec98;Change Attribute Type;Change Attribute Type	backingSet : Map<Object,Multiset<Object>> to backingSet : Map<String,Set<Object>> in class com.google.inject.internal.WeakKeySet
c013facb2aa0af03206fd1af2d8314f6a414ec98;Inline Variable;Inline Variable	convertedSource : Object in method public add(key Key<?>, state State, source Object) : void from class com.google.inject.internal.WeakKeySet
c013facb2aa0af03206fd1af2d8314f6a414ec98;Change Variable Type;Change Variable Type	mapKey : Object to k : String in method public add(key Key<?>, source Object) : void in class com.google.inject.internal.WeakKeySet
c013facb2aa0af03206fd1af2d8314f6a414ec98;Rename Variable;Rename Variable	mapKey : Object to k : String in method public add(key Key<?>, source Object) : void in class com.google.inject.internal.WeakKeySet
c013facb2aa0af03206fd1af2d8314f6a414ec98;Change Variable Type;Change Variable Type	sources : Multiset<Object> to sources : Set<Object> in method public add(key Key<?>, source Object) : void in class com.google.inject.internal.WeakKeySet
bab9b6082ff7c3aefac2dc8c7de0468fe60fe8f6;Change Attribute Type;Change Attribute Type	backingSet : Map<String,Set<Object>> to backingSet : Map<Object,Multiset<Object>> in class com.google.inject.internal.WeakKeySet
bab9b6082ff7c3aefac2dc8c7de0468fe60fe8f6;Extract Variable;Extract Variable	convertedSource : Object in method public add(key Key<?>, state State, source Object) : void from class com.google.inject.internal.WeakKeySet
bab9b6082ff7c3aefac2dc8c7de0468fe60fe8f6;Change Variable Type;Change Variable Type	k : String to mapKey : Object in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
bab9b6082ff7c3aefac2dc8c7de0468fe60fe8f6;Rename Variable;Rename Variable	k : String to mapKey : Object in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
bab9b6082ff7c3aefac2dc8c7de0468fe60fe8f6;Change Variable Type;Change Variable Type	sources : Set<Object> to sources : Multiset<Object> in method public add(key Key<?>, state State, source Object) : void in class com.google.inject.internal.WeakKeySet
af24f632f90fc91daeb30172b874405c131592c8;Change Return Type;Change Return Type	BindResult to BindResult<T> in method package instance(t T) : BindResult<T> in class com.google.inject.multibindings.SpiUtils
af24f632f90fc91daeb30172b874405c131592c8;Change Return Type;Change Return Type	BindResult to BindResult<T> in method package linked(clazz Class<? extends T>) : BindResult<T> in class com.google.inject.multibindings.SpiUtils
af24f632f90fc91daeb30172b874405c131592c8;Change Return Type;Change Return Type	BindResult to BindResult<T> in method package linked(key Key<? extends T>) : BindResult<T> in class com.google.inject.multibindings.SpiUtils
af24f632f90fc91daeb30172b874405c131592c8;Change Return Type;Change Return Type	BindResult to BindResult<T> in method package providerInstance(t T) : BindResult<T> in class com.google.inject.multibindings.SpiUtils
af24f632f90fc91daeb30172b874405c131592c8;Extract Method;Extract Method	private matches(item Binding<?>, result BindResult<?>) : boolean extracted from private mapInjectorTest(mapKey Key<T>, keyType TypeLiteral<?>, valueType TypeLiteral<?>, modules Iterable<? extends Module>, allowDuplicates boolean, expectedMapBindings int, results MapResult...) : void in class com.google.inject.multibindings.SpiUtils
af24f632f90fc91daeb30172b874405c131592c8;Extract Method;Extract Method	private matches(item Binding<?>, result BindResult<?>) : boolean extracted from private setInjectorTest(setKey Key<T>, elementType TypeLiteral<?>, modules Iterable<? extends Module>, allowDuplicates boolean, otherMultibindings int, results BindResult...) : void in class com.google.inject.multibindings.SpiUtils
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Rename Parameter;Rename Parameter	mapKey : Object to entryKey : Object in method package addMapBinding(binder Binder, entryKey Object, keyType TypeLiteral<?>, valueType TypeLiteral<T>, setName String) : BindingBuilder<T> in class com.google.inject.multibindings.RealElement
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Rename Parameter;Rename Parameter	elementType : TypeLiteral<T> to valueType : TypeLiteral<T> in method package addMapBinding(binder Binder, entryKey Object, keyType TypeLiteral<?>, valueType TypeLiteral<T>, setName String) : BindingBuilder<T> in class com.google.inject.multibindings.RealElement
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Split Parameter;Split Parameter	mapKey : Object to [entryKey : Object, keyType : TypeLiteral<?>] in method package addMapBinding(binder Binder, entryKey Object, keyType TypeLiteral<?>, valueType TypeLiteral<T>, setName String) : BindingBuilder<T> in class com.google.inject.multibindings.RealElement
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Rename Attribute;Rename Attribute	mapKey : Object to mapEntryKey : Object in class com.google.inject.multibindings.RealElement
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Rename Parameter;Rename Parameter	setKey : Key<?> to key : Key<?> in method package nameOf(key Key<?>) : String in class com.google.inject.multibindings.RealElement
cade897b45ffe5d9d4e48ae7009cf74d8a91e335;Move Method;Move Method	private nameOf(setKey Key<?>) : String from class com.google.inject.multibindings.Multibinder.RealMultibinder to package nameOf(key Key<?>) : String from class com.google.inject.multibindings.RealElement
35023b810b1b769daa2ca191ddb4cfcea33f077f;Change Return Type;Change Return Type	ImmutableList<MembersInjector<? super T>> to ImmutableSet<MembersInjector<? super T>> in method package getMembersInjectors() : ImmutableSet<MembersInjector<? super T>> in class com.google.inject.internal.EncounterImpl
35023b810b1b769daa2ca191ddb4cfcea33f077f;Change Return Type;Change Return Type	ImmutableList<InjectionListener<? super T>> to ImmutableSet<InjectionListener<? super T>> in method package getInjectionListeners() : ImmutableSet<InjectionListener<? super T>> in class com.google.inject.internal.EncounterImpl
35023b810b1b769daa2ca191ddb4cfcea33f077f;Change Attribute Type;Change Attribute Type	userMembersInjectors : ImmutableList<MembersInjector<? super T>> to userMembersInjectors : ImmutableSet<MembersInjector<? super T>> in class com.google.inject.internal.MembersInjectorImpl
35023b810b1b769daa2ca191ddb4cfcea33f077f;Change Attribute Type;Change Attribute Type	injectionListeners : ImmutableList<InjectionListener<? super T>> to injectionListeners : ImmutableSet<InjectionListener<? super T>> in class com.google.inject.internal.MembersInjectorImpl
35023b810b1b769daa2ca191ddb4cfcea33f077f;Extract Variable;Extract Variable	typeListener : TypeListener in method private createWithListeners(type TypeLiteral<T>, errors Errors) : MembersInjectorImpl<T> from class com.google.inject.internal.MembersInjectorStore
35023b810b1b769daa2ca191ddb4cfcea33f077f;Rename Variable;Rename Variable	typeListener : TypeListenerBinding to binding : TypeListenerBinding in method private createWithListeners(type TypeLiteral<T>, errors Errors) : MembersInjectorImpl<T> in class com.google.inject.internal.MembersInjectorStore
5e5e2f552430c3b6e352ef43395b20af8688a90e;Change Attribute Type;Change Attribute Type	map : Map<String,Object> to map : Map<Key,Object> in class com.google.inject.servlet.ServletScopes.Context
338213332308fc9932603b2f4c853a4a7d19cc13;Change Variable Type;Change Variable Type	provider : Provider to provider : Provider<? extends T> in method public get(errors Errors, context InternalContext, dependency Dependency, linked boolean) : T in class com.google.inject.internal.ProvidedByInternalFactory
